ID,state,name,latitude,longitude,elev
USC00345514,OK,MANGUM 5SE MESONET,34.8358,-99.4239,459.9
USC00345522,OK,MANNFORD 6 NW,36.1747,-96.4433,253
USC00345540,OK,MARAMEC,36.2461,-96.6839,291.1
USC00345546,OK,MARBLE CITY,35.5825,-94.8203,228.6
USC00345563,OK,MARIETTA 5SW,33.8761,-97.1642,244.4
USC00345581,OK,MARLOW 1 WSW,34.6367,-97.9786,385.3
USC00345589,OK,MARSHALL,36.1519,-97.6225,317.3
USC00345590,OK,MARSHALL 3SSE MESONET,36.1167,-97.6067,310.9
USC00345635,OK,MAY,36.6167,-99.75,609.6
USC00345648,OK,MAYFIELD,35.3392,-99.8769,611.1
USC00345688,OK,MCCOMB,35.15,-97.0167,365.8
USC00345693,OK,MC CURTAIN 1 SE,35.1447,-94.9669,199.6
USC00345713,OK,MCGEE CREEK DAM,34.3097,-95.8675,204.8
USC00345768,OK,MEDFORD 1S,36.7894,-97.7333,326.7
USC00345769,OK,MEDFORD 1SW MESONET,36.7925,-97.7458,331.9
USC00345775,OK,MEDICINE PK 3W MESONET,34.7292,-98.5694,486.8
USC00345779,OK,MEEKER 5 W,35.505,-96.9772,281.9
USC00345855,OK,MIAMI,36.8833,-94.8833,245.4
USC00345870,OK,MINCO 2SSW MESONET,35.2722,-97.9553,429.8
USC00346035,OK,MORAVIA 2 NNE,35.1464,-99.4956,515.1
USC00346065,OK,MORRISON,36.2947,-97.0197,286.5
USC00346067,OK,MORRISON 1WSW,36.2878,-97.0347,290.8
USC00346082,OK,MOUSER NEAR (SCS #4),36.8333,-101.4333,-999.9
USC00346110,OK,MULHALL 1 SE,36.0483,-97.39,300.2
USC00346130,OK,MUSKOGEE,35.7781,-95.3339,157.9
USC00346139,OK,MUTUAL,36.2283,-99.17,576.1
USC00346240,OK,NEOLA,35.0167,-98.5333,457.2
USC00346278,OK,NEWKIRK 5NE,36.9425,-97.0036,344.7
USC00346282,OK,NEWKIRK 8E MESONET,36.8981,-96.9103,365.8
USC00346328,OK,NINNEKAH,34.95,-97.9333,353.9
USC00346332,OK,NINNEKAH 2NNW MESONET,34.9678,-97.9519,356
USC00346382,OK,NORMAN 2NW MESONET,35.2358,-97.4647,360
USC00346386,OK,NORMAN 3SSE,35.1808,-97.4378,343.8
USC00346391,OK,NORMAN UNIV OF OKLAHOM,35.2167,-97.4333,356.9
USC00346405,OK,NORTH GRAND LAKE,36.6167,-94.8667,234.7
USC00346485,OK,NOWATA,36.6917,-95.6436,216.4
USC00346562,OK,OAKWOOD 3 SW,35.9,-98.7333,534
USC00346612,OK,OILTON,36.0833,-96.5833,268.2
USC00346616,OK,OILTON 2 SE,36.0667,-96.5667,268.2
USC00346625,OK,OKAY 2 NE,35.8833,-95.2833,167.9
USC00346629,OK,OKEENE,36.1217,-98.315,370.3
USC00346638,OK,OKEMAH,35.4253,-96.3033,285
USC00346643,OK,OKEMAH 2,35.45,-96.3,244.1
USC00346656,OK,OKLAHOMA CITY PENN AVE,35.4833,-97.5333,385
USC00346659,OK,OKLAHOMA CITY,35.4056,-97.5972,393.8
USC00346663,OK,OKLAHOMA CITY EAST,35.4667,-97.4667,349.6
USC00346664,OK,OKLAHOMA CITY N DSPL,35.5333,-97.4667,326.1
USC00346670,OK,OKMULGEE WTR WKS,35.6239,-96.025,197.2
USC00346678,OK,OKTAHA 2 NE,35.6092,-95.4633,198.1
USC00346713,OK,ONETA 1 WNW,36.0333,-95.7333,221
USC00346729,OK,OOLOGAH DAM,36.4333,-95.6833,208.2
USC00346740,OK,OPTIMA LAKE,36.65,-101.1333,863.8
USC00346751,OK,ORIENTA 1SSW,36.3486,-98.4808,383.7
USC00346756,OK,ORLANDO 5E MESONET,36.1472,-97.2858,292.9
USC00346760,OK,ORLANDO 1 NNE,36.1667,-97.3667,331.9
USC00346761,OK,ORLANDO NEAR SCS #18,36.1,-97.2667,-999.9
USC00346764,OK,ORR,34.0333,-97.5333,262.1
USC00346842,OK,PAGE 2 SE,34.72,-94.5692,298.7
USC00346859,OK,PAOLI 2 W,34.8231,-97.285,283.8
USC00346901,OK,PARKER 1 S,34.7167,-96.1833,217
USC00346926,OK,PAULS VALLEY 4 WSW,34.7253,-97.2814,286.5
USC00346928,OK,PAULS VALLEY 2 WNW,34.7547,-97.2511,260.6
USC00346931,OK,PAULS VLY 1SSW MESONET,34.7156,-97.2292,290.8
USC00346935,OK,PAWHUSKA,36.6692,-96.3472,254.5
USC00346940,OK,PAWNEE,36.3567,-96.8108,254.5
USC00346944,OK,PAWNEE 5 N,36.4075,-96.8144,304.8
USC00346989,OK,PENSACOLA,36.45,-95.1333,195.1
USC00347002,OK,PERKINS 2NNW MESONET,35.9986,-97.0481,292
USC00347003,OK,PERKINS,35.9742,-97.0269,271.9
USC00347012,OK,PERRY,36.2886,-97.2897,312.4
USC00347068,OK,PIEDMONT 3 N,35.6906,-97.745,365.8
USC00347080,OK,PINE CREEK DAM,34.1167,-95.0833,149.4
USC00347140,OK,POARCH,35.2,-99.2667,-999.9
USC00347196,OK,PONCA CITY,36.7231,-97.0903,304.8
USC00347214,OK,PONTOTOC 1N,34.5053,-96.6222,324.6
USC00347219,OK,PONY CREEK,36.9167,-101.5,954.9
USC00347246,OK,POTEAU,35.05,-94.6333,203.9
USC00347254,OK,POTEAU WTR WKS,35.0539,-94.6264,134.1
USC00347264,OK,PRAGUE 2W,35.4875,-96.7303,307.8
USC00347309,OK,PRYOR,36.3092,-95.3297,190.5
USC00347327,OK,PURCELL 2 SW,34.9858,-97.3842,341.4
USC00347340,OK,PUTNAM,35.85,-98.9667,-999.9
USC00347343,OK,PUTNAM 3N MESONET,35.8989,-98.9603,588.9
USC00347358,OK,QUAPAW,36.9667,-94.7833,259.1
USC00347372,OK,QUINTON,35.1333,-95.3667,199.3
USC00347390,OK,RALSTON,36.5044,-96.7439,251.5
USC00347394,OK,RAMONA 4 N,36.6,-95.9167,237.7
USC00347403,OK,RANDLETT 9 E,34.1578,-98.3108,303.6
USC00347412,OK,RANGE,36.5447,-101.0842,826.6
USC00347435,OK,RANKIN,35.5167,-99.9167,670.6
USC00347505,OK,RED ROCK,36.4611,-97.1797,277.4
USC00347507,OK,RED ROCK 7SSE MESONET,36.3558,-97.1531,292.9
USC00347534,OK,REGNIER,36.9425,-102.6314,1225.3
USC00347556,OK,RENFROW 1 E,36.9264,-97.6314,370.3
USC00347565,OK,RETROP,35.1583,-99.3664,541.6
USC00347570,OK,RETROP 2S MESONET,35.1228,-99.36,538
USC00347579,OK,REYDON 2SSE,35.6256,-99.9106,726.9
USC00347588,OK,REYDON 7 NNE,35.75,-99.8667,662
USC00347640,OK,RINGLING 1N MESONET,34.1936,-97.5881,282.9
USC00347660,OK,RIVERSIDE 4 W,36.7889,-100.4183,746.8
USC00347705,OK,ROFF 2 WNW,34.6372,-96.8822,382.5
USC00347714,OK,ROLL,35.7833,-99.7167,702
USC00347727,OK,ROOSEVELT,34.8511,-99.0208,445.6
USC00347732,OK,ROSE,36.2167,-95.0333,305.1
USC00347785,OK,RYAN,34.0167,-97.95,-999.9
USC00347820,OK,SAC & FOX AGENCY,35.6667,-96.6667,274.3
USC00347844,OK,SAGEEYAH,36.3667,-95.6667,189
USC00347862,OK,SALLISAW 2 NW,35.4572,-94.8047,201.2
USC00347921,OK,SAPULPA 1W,36,-96.1333,207
USC00347952,OK,SAYRE,35.3061,-99.6275,579.1
USC00347979,OK,SCIPIO 1 S,35.0383,-95.9578,214.9
USC00348016,OK,SEDAN,34.9692,-98.7603,449.6
USC00348027,OK,SEILING 7WNW MESONET,36.1903,-99.0403,545
USC00348029,OK,SEILING 3 N,36.1822,-98.9208,510.5
USC00348042,OK,SEMINOLE,35.2317,-96.6531,279.8
USC00348056,OK,SEQUOYAH O T S,35.85,-95,-999.9
USC00348092,OK,SHATTUCK,36.2667,-99.8833,683.1
USC00348101,OK,SHATTUCK 1NW,36.2892,-99.8933,669
USC00348110,OK,SHAWNEE,35.3553,-96.9203,332.8
USC00348124,OK,SHAWNEE 3NNW MESONET,35.3647,-96.9481,328
USC00348170,OK,SHORT 1 E,35.5656,-94.5203,203.6
USC00348197,OK,SIGNAL MTN TWR,34.3167,-95.05,412.1
USC00348258,OK,SKIATOOK,36.365,-96.0028,196.6
USC00348285,OK,SMITHVILLE,34.4678,-94.6428,250.5
USC00348290,OK,SNOMAC 2 NE,35.1,-96.6167,179.8
USC00348299,OK,SNYDER 1 N,34.6867,-98.9483,417.6
USC00348305,OK,SOBOL TWR,34.1333,-95.2333,228.6
USC00348335,OK,SOUTH GRAND LAKE,36.55,-94.9,232
USC00348380,OK,SPAVINAW,36.3894,-95.0597,208.8
USC00348390,OK,SPENCER 2ENE MESONET,35.5419,-97.3414,372.8
USC00348407,OK,SPENCERVILLE 1 E,34.15,-95.35,164.9
USC00348416,OK,SPIRO,35.245,-94.625,150.9
USC00348462,OK,STAPP CCC,34.75,-94.6333,-999.9
USC00348470,OK,STEELEY,36.3,-94.8833,305.1
USC00348479,OK,STELLA,35.3197,-97.2117,368.5
USC00348497,OK,STIGLER 1 SE,35.2453,-95.1144,173.7
USC00348499,OK,STILLWATER MESONET,36.1208,-97.0953,271.9
USC00348501,OK,STILLWATER 2 W,36.1175,-97.095,272.8
USC00348506,OK,STILWELL 5 NNW,35.8953,-94.6486,304.8
USC00348508,OK,STILWELL,35.8119,-94.6328,328
USC00348550,OK,STRINGTOWN,34.5333,-96.0333,181.7
USC00348563,OK,STROUD 3 N,35.7975,-96.6658,275.8
USC00348570,OK,SULPHUR 4NNE MESONET,34.5658,-96.9503,319.7
USC00348587,OK,SULPHUR PLATT NAT'L PK,34.5,-96.9667,302.1
USC00348627,OK,SUPPLY 1 E,36.5667,-99.55,601.1
USC00348652,OK,SWEETWATER,35.4219,-99.9053,658.4
USC00348677,OK,TAHLEQUAH,35.9369,-94.9644,259.1
USC00348708,OK,TALOGA,36.0406,-98.9625,522.7
USC00348711,OK,TALOGA NEAR,36.05,-98.9667,502.9
USC00348720,OK,TAMAHA,35.4,-94.9833,142.3
USC00348751,OK,TECUMSEH,35.2594,-96.9183,320
USC00348763,OK,TEMPLE OKC 29,34.2667,-98.2333,307.8
USC00348769,OK,TENKILLER FERRY DAM,35.6,-95.05,234.7
USC00348798,OK,TEXHOMA,36.5,-101.7333,1064.1
USC00348815,OK,THOMAS,35.7522,-98.7453,543.2
USC00348855,OK,TINKER FIELD,35.4333,-97.3833,378
USC00348879,OK,TIPTON 4S MESONET,34.4397,-99.1375,386.8
USC00348884,OK,TISHOMINGO NATL WR,34.1925,-96.6442,195.7
USC00348900,OK,TISHOMINGO 6N MESONET,34.3325,-96.6789,267.9
USC00348906,OK,TONKAWA,36.6706,-97.3097,283.5
USC00348951,OK,TRIBBEY 1 N,35.1333,-97.05,313.9
USC00348960,OK,TROUSDALE 7 S,34.9667,-97.0333,304.8
USC00348987,OK,TULSA,36.15,-96,207
USC00349014,OK,TURPIN,36.8667,-100.8667,836.1
USC00349017,OK,TURPIN 4 SSE,36.8136,-100.8636,824.5
USC00349023,OK,TUSKAHOMA,34.6147,-95.2803,182.9
USC00349032,OK,TUSSY,34.5011,-97.5433,291.7
USC00349086,OK,UNION CITY 3 SE,35.3672,-97.8872,382.5
USC00349101,OK,UPPER SPAVINAW PORT,36.3481,-94.8244,242.3
USC00349118,OK,VALLIANT 3 W,33.9981,-95.1433,144.8
USC00349122,OK,VANOSS 2NE MESONET,34.7914,-96.8436,319.7
USC00349130,OK,VELMA 7NW MESONET,34.5289,-97.7647,340.8
USC00349172,OK,VICI,36.1508,-99.3003,690.4
USC00349203,OK,VINITA 2 N,36.5469,-95.1322,224
USC00349212,OK,VINSON,34.9003,-99.8614,573
USC00349213,OK,VINSON 6NW,34.9578,-99.9414,582.8
USC00349247,OK,WAGONER,35.9675,-95.3739,179.8
USC00349278,OK,WALTERS,34.3603,-98.3006,306.3
USC00349282,OK,WALTERS 4NW MESONET,34.3997,-98.3458,324
USC00349291,OK,WANETTE,34.9575,-97.0306,304.8
USC00349298,OK,WANN,36.9219,-95.7986,268.2
USC00349346,OK,WASHINGTON 6SSW MESONET,34.9819,-97.5208,344.7
USC00349364,OK,WATONGA,35.8578,-98.4139,466.3
USC00349370,OK,WATONGA 7W MESONET,35.8417,-98.5261,516.9
USC00349374,OK,WATONGA 2 S,35.8122,-98.4211,443.2
USC00349382,OK,WATTS 5 N,36.1833,-94.5667,360
USC00349391,OK,WAUKOMIS,36.2833,-97.9,381
USC00349395,OK,WAURIKA,34.1747,-97.9964,278
USC00349399,OK,WAURIKA DAM,34.2333,-98.05,302.1
USC00349400,OK,WAURIKA 1ENE MESONET,34.1678,-97.9883,282.9
USC00349404,OK,WAYNOKA,36.5758,-98.8797,459.6
USC00349422,OK,WEATHERFORD,35.52,-98.6986,493.2
USC00349428,OK,WEATHERFORD 4WSW MESNT,35.5083,-98.775,538
USC00349445,OK,WEBBERS FALLS 5 WSW,35.4814,-95.2039,167.6
USC00349479,OK,WELTY 3 SSE,35.5828,-96.3958,256.9
USC00349503,OK,WEST BRANCH,36.25,-96.65,274.9
USC00349566,OK,WETUMKA SCS,35.2333,-96.2333,232
USC00349571,OK,WETUMKA 3 NE,35.2614,-96.2081,213.4
USC00349575,OK,WEWOKA  3 SW,35.1314,-96.5389,280.4
USC00349609,OK,WHITEAGLE,36.6,-97.1,288
USC00349611,OK,WHITEFIELD 1 N,35.2667,-95.2333,164.9
USC00349629,OK,WICHITA MTN WR,34.7325,-98.7125,507.5
USC00349634,OK,WILBURTON 9 ENE,34.9611,-95.1711,193.5
USC00349662,OK,WILLIS OK UNIV BIO STN,33.8833,-96.8,200.9
USC00349668,OK,WILLOW,35.0522,-99.5125,531.9
USC00349700,OK,WINNVIEW,35.9667,-98.2833,-999.9
USC00349724,OK,WISTER 3S,34.9417,-94.7039,160
USC00349760,OK,WOODWARD,36.4408,-99.3819,579.1
USC00349762,OK,WOODWARD FLD STN,36.4167,-99.4,606.9
USC00349768,OK,WOODWARD 2WSW MESONET,36.4231,-99.4167,624.8
USC00349773,OK,WYANDOTTE 1 N,36.8167,-94.7167,232
USC00349820,OK,YONKERS,36.05,-95.2667,-999.9
USC00349841,OK,YUBA 2 W,33.8167,-96.2333,185.9
USC00349856,OK,YUKON 2 NNE,35.5408,-97.7425,380.4
USC00349985,OK,ZOE 1 S,34.75,-94.6333,195.1
USC00350036,OR,ADEL,42.1761,-119.8961,1396.9
USC00350041,OR,ADRIAN,43.7333,-117.0667,680
USC00350050,OR,AGATE BEACH 1 W USCG,44.6833,-124.0833,26.5
USC00350054,OR,AGENCY PLAINS,44.75,-121.25,720.2
USC00350078,OR,ALBANY 1 N,44.65,-123.1,64
USC00350082,OR,ALBANY 2,44.6167,-123.1167,67.1
USC00350090,OR,ALBEE,45.35,-118.9,1097.3
USC00350118,OR,ALKALI LAKE,42.9694,-119.9933,1320.4
USC00350126,OR,ALLEGANY,43.4292,-124.0306,15.2
USC00350129,OR,ALLINGHAM,44.4167,-121.6667,1097.3
USC00350138,OR,ALOHA RANCH,42.3667,-122.7667,396.2
USC00350139,OR,ALPHA,44.1667,-123.75,76.2
USC00350145,OR,ALSEA FH (FALL CREEK),44.4044,-123.7533,70.1
USC00350170,OR,ALVORD RCH,42.6167,-118.5,1275
USC00350183,OR,ANA RIVER,43,-120.75,1280.2
USC00350188,OR,ANDREWS 2 S,42.4333,-118.6167,1250.9
USC00350189,OR,ANDREWS WESTON MINE,42.55,-118.55,1456.6
USC00350190,OR,ANDREWS 23 ESE,42.3,-118.2167,1304.8
USC00350197,OR,ANTELOPE 6 SSW,44.8197,-120.7533,923.5
USC00350207,OR,ATHENA,45.8,-118.4667,-999.9
USC00350217,OR,APPLEGATE,42.2461,-123.1764,410.3
USC00350265,OR,ARLINGTON,45.7211,-120.2064,84.4
USC00350304,OR,ASHLAND,42.2128,-122.7144,532.2
USC00350312,OR,ASHWOOD,44.7261,-120.7531,783.3
USC00350318,OR,ASTOR EXP STN,46.15,-123.8167,14.9
USC00350324,OR,ASTORIA,46.1833,-123.8333,61
USC00350343,OR,AURORA,45.2331,-122.7508,21.9
USC00350356,OR,AUSTIN 3 S,44.5747,-118.4914,1284.1
USC00350388,OR,BAGLEY'S RANCH,44.7167,-117.7,1188.7
USC00350471,OR,BANDON 2 NNE,43.1497,-124.4019,6.1
USC00350501,OR,BARNES STN,43.9456,-120.2169,1210.1
USC00350568,OR,BEAR CREEK,43.95,-120.4667,1463
USC00350574,OR,BEAR VALLEY,44.2333,-119.1167,1524
USC00350595,OR,BEAVERTON 2 SSW,45.4547,-122.8203,82.3
USC00350631,OR,BEECH CREEK,44.5667,-119.1167,1437.1
USC00350652,OR,BELKNAP SPRINGS 8 N,44.2867,-122.0389,655.9
USC00350673,OR,BELLFOUNTAIN,44.3667,-123.35,98.1
USC00350694,OR,BEND,44.0569,-121.285,1115.6
USC00350699,OR,BEND 7 NE,44.1183,-121.2103,1023.5
USC00350723,OR,BEULAH,43.9092,-118.1522,996.7
USC00350733,OR,BIG BASIN,44.65,-119.6333,853.4
USC00350745,OR,BIG CAMAS RS,43.2333,-122.4667,942.1
USC00350753,OR,BIG EDDY,45.6167,-121.1167,39.9
USC00350769,OR,BIRCH CREEK,44.5,-119.75,883.9
USC00350773,OR,BIRKENFELD 1 N,46,-123.3333,161.8
USC00350781,OR,BLACKBUTTE 1 N,43.5947,-123.0706,295.7
USC00350788,OR,BLALOCK,45.6333,-120.4,289.6
USC00350808,OR,BLITZEN,42.6333,-119.0667,1310.6
USC00350829,OR,BLUE MOUNTAIN SAW MILL,45.7833,-118.2,1280.2
USC00350853,OR,BLY RANGER STATION,42.4,-121.0458,1338.1
USC00350854,OR,BLY 3 NW,42.4333,-121.1,1334.4
USC00350856,OR,BLY 4 SE,42.2208,-120.5792,1389.9
USC00350858,OR,BOARDMAN,45.8472,-119.6933,85.3
USC00350897,OR,BONNEVILLE DAM,45.6353,-121.9522,18.9
USC00350969,OR,BREITENBUSH,44.7833,-121.9833,677
USC00351028,OR,BRIGHTWOOD,45.3667,-122.0167,326.1
USC00351050,OR,BROGAN,44.25,-117.5,800.1
USC00351055,OR,BROOKINGS 2 SE,42.03,-124.2453,15.2
USC00351058,OR,BROOKINGS,42.0464,-124.2878,25
USC00351067,OR,BROTHERS,43.8094,-120.6,1414.3
USC00351077,OR,BROWNSVILLE,44.3833,-122.9833,100.9
USC00351115,OR,BUE,45.65,-117.2833,1371.6
USC00351124,OR,BUENA VISTA STN,43.0661,-118.8683,1260.3
USC00351126,OR,BUENA VISTA H,43.0333,-119,1258.8
USC00351127,OR,BUENA VISTA U,45.05,-118.0833,1127.8
USC00351149,OR,BUNCOM 1 NNE,42.18,-122.9853,594.1
USC00351164,OR,BURGESS FARM,44.9,-120.3667,746.8
USC00351173,OR,BURNS 4 E,43.585,-118.9711,1263.1
USC00351174,OR,BURNS JUNCTION,42.7772,-117.8525,1197.9
USC00351177,OR,BURNS MILL,43.7,-119.3167,1524
USC00351203,OR,BUTTE,43.2333,-120.0167,1371.6
USC00351207,OR,BUTTE FALLS 1 SE,42.5378,-122.5525,762
USC00351222,OR,BUXTON,45.6897,-123.1906,106.7
USC00351227,OR,BUXTON MOUNTAINDALE,45.6833,-123.0667,110
USC00351250,OR,CALIFORNIA GULCH,45.3667,-118.8333,982.1
USC00351324,OR,CANARY,43.9167,-124.0333,24.1
USC00351329,OR,CANBY 2 NE,45.2833,-122.6667,27.1
USC00351332,OR,CANBY,45.2439,-122.6931,28.7
USC00351352,OR,CANYON CITY,44.4,-118.95,972.9
USC00351354,OR,CANYONVILLE 2S,42.9419,-123.28,213.4
USC00351360,OR,CAPE BLANCO,42.8333,-124.5667,66.1
USC00351365,OR,CARLTON 13 W,45.3167,-123.4333,595
USC00351407,OR,CASCADE LOCKS,45.6778,-121.8736,43.3
USC00351415,OR,CASCADE SUMMIT,43.5833,-122.0333,1476.1
USC00351433,OR,CASCADIA,44.3914,-122.4811,292.6
USC00351448,OR,CAVE JUNCTION 1 WNW,42.1597,-123.6422,419.7
USC00351500,OR,CENTRAL POINT,42.4,-122.8667,382.5
USC00351520,OR,CHARLESTON,43.3333,-124.3333,3
USC00351546,OR,CHEMULT,43.2292,-121.7894,1450.8
USC00351548,OR,CHEMULT 20 SE,42.9667,-121.5833,1385
USC00351552,OR,CHERRY GROVE 2 S,45.4167,-123.25,238
USC00351568,OR,CHEWANCAN,42.4333,-120.4167,1585
USC00351571,OR,CHILOQUIN 1 E,42.5833,-121.8667,1278
USC00351574,OR,CHILOQUIN 12 NW,42.7036,-121.9953,1274.1
USC00351582,OR,CHRISTMAS VALLEY,43.2333,-120.6833,1314.9
USC00351586,OR,CHRISTMAS VALLEY 11 W,43.2333,-120.9,1320.1
USC00351625,OR,CLARNO,44.8833,-120.5,409.7
USC00351635,OR,CLASSIC LAKE,45.75,-124.1667,18.3
USC00351643,OR,CLATSKANIE,46.1081,-123.2058,6.7
USC00351664,OR,CLIFF,43.3667,-120.45,1310.6
USC00351667,OR,CLINE BRIDGE,45.0667,-122.8333,48.8
USC00351682,OR,CLOVERDALE,45.205,-123.8925,3.7
USC00351708,OR,COBURG 2 SE ARMITAGE B,44.1167,-123.05,134.1
USC00351735,OR,COLTON,45.1731,-122.4372,212.4
USC00351738,OR,COLTON 2SW,45.135,-122.4639,301.8
USC00351748,OR,COLUMBIA MINE,44.8333,-118.8667,1828.8
USC00351760,OR,COMSTOCK,43.7392,-123.1864,144.2
USC00351763,OR,CONDER,45.6,-119.5,-999.9
USC00351765,OR,CONDON,45.2408,-120.1789,878.1
USC00351826,OR,COPPER,42.0333,-123.1333,580
USC00351834,OR,COQUILLE,43.1667,-124.2,3553.1
USC00351836,OR,COQUILLE CITY,43.1872,-124.2025,7
USC00351852,OR,CORNUCOPIA,45,-117.2,1434.1
USC00351854,OR,CORPORATION,45.7833,-118.0667,722.4
USC00351857,OR,CORVALLIS,44.5661,-123.2569,58.5
USC00351862,OR,CORVALLIS STATE UNIV,44.6342,-123.19,68.6
USC00351877,OR,CORVALLIS WATER BUREAU,44.5078,-123.4575,180.4
USC00351897,OR,COTTAGE GROVE 2E,43.7917,-123.0275,181.4
USC00351902,OR,COTTAGE GROVE DAM,43.7178,-123.0578,253.3
USC00351914,OR,COUGAR DAM,44.1308,-122.2419,384
USC00351924,OR,COVE,45.3,-117.8,890
USC00351926,OR,COVE 1 E,45.3064,-117.7967,933.3
USC00351937,OR,CRACKER CREEK,44.8,-118.2167,1463
USC00351941,OR,CRANE PRAIRIE,43.75,-121.7833,1359.4
USC00351946,OR,CRATER LAKE NPS HQ,42.8967,-122.1328,1973.6
USC00351978,OR,CRESCENT LAKE JUNCTION,43.5333,-121.9333,1452.1
USC00351986,OR,CRESCENT,43.45,-121.7,1357
USC00351993,OR,CROOK,43.45,-121.7,-999.9
USC00351996,OR,CROSSETT,46.1333,-123.5333,128
USC00351998,OR,CROW 6 ESE,43.9833,-123.2333,153
USC00352000,OR,CROWLEY RCH,43.3,-117.9,1266.1
USC00352003,OR,CRUZATTE,43.6,-122.0833,1250.9
USC00352004,OR,CULP CREEK 12 SE,43.5667,-122.7,915
USC00352010,OR,CURTIN NEAR,43.7228,-123.2086,121.9
USC00352018,OR,DAIRY 3 NE YONNA,42.2667,-121.4667,1266.1
USC00352104,OR,DALE,45,-118.9,-999.9
USC00352112,OR,DALLAS 2 NE,44.9464,-123.2911,88.4
USC00352135,OR,DANNER,42.9447,-117.3389,1287.8
USC00352168,OR,DAYVILLE,44.4667,-119.5333,719.9
USC00352173,OR,DAYVILLE 8 NW,44.5564,-119.6447,688.8
USC00352178,OR,DEADWOOD,44.15,-123.7333,152.4
USC00352188,OR,DEE,45.6,-121.6,-999.9
USC00352230,OR,DENMARK 1 NNW,42.9167,-124.4667,11.9
USC00352237,OR,DEPOE BAY,44.8,-124.0667,7.6
USC00352277,OR,DETROIT,44.7333,-122.15,484.9
USC00352290,OR,DETROIT,44.7333,-122.2333,484.9
USC00352292,OR,DETROIT DAM,44.7242,-122.2547,371.9
USC00352305,OR,DIAMOND 4 WNW,43.0333,-118.75,1268.9
USC00352313,OR,DIAMOND LAKE LODGE,43.1833,-122.1333,1585.9
USC00352325,OR,DILLEY 2 S,45.4633,-123.1136,59.1
USC00352345,OR,DISSTON 1 NE LAYING CK,43.7078,-122.7394,371.2
USC00352370,OR,DORA 2 W,43.1639,-123.9956,29
USC00352371,OR,DORAVILLE,46.0333,-123.0333,228.9
USC00352374,OR,DORENA,43.7822,-122.9631,249.9
USC00352406,OR,DRAIN,43.6656,-123.3275,89
USC00352415,OR,DREWSEY,43.8081,-118.3775,1071.4
USC00352416,OR,DREWSEY (1),43.7833,-118.3667,-999.9
USC00352417,OR,DREWSEY 13 W,43.8333,-118.6333,1189.9
USC00352419,OR,DREWSEY 12 WNW,43.9167,-118.5833,1177.1
USC00352440,OR,DUFUR,45.4539,-121.1303,405.4
USC00352467,OR,DUNCAN,45.5333,-118.3333,988.2
USC00352482,OR,DURKEE 3 NNW,44.6167,-117.4833,848
USC00352493,OR,EAGLE CREEK 9 SE,45.2761,-122.2019,282.2
USC00352564,OR,ECHO,45.75,-119.1833,200.9
USC00352597,OR,ELGIN,45.5669,-117.9239,822
USC00352613,OR,ELKHORN RANCH,43.55,-123.95,182.9
USC00352632,OR,ELKTON 1SW,43.6425,-123.5828,41.8
USC00352633,OR,ELKTON 3 SW,43.5992,-123.5992,36.6
USC00352637,OR,ELKTON 4 S,43.5861,-123.5542,27.4
USC00352639,OR,ELLA,45.6333,-119.8,253
USC00352653,OR,EMBODY,43.2833,-121.2,1615.4
USC00352654,OR,EMIGRANT SPRINGS,45.5575,-118.4639,1168
USC00352672,OR,ENTERPRISE RS,45.4256,-117.2972,1162.8
USC00352675,OR,ENTERPRISE 2 S,45.4,-117.2667,1182.6
USC00352677,OR,ENTERPRISE 16 NNE,45.5667,-117.0833,1321
USC00352678,OR,ENTERPRISE 20 NNE,45.7083,-117.1528,999.7
USC00352679,OR,ENTERPRISE 21 NNE,45.6833,-117.1,1074.1
USC00352693,OR,ESTACADA 2 SE,45.2686,-122.3167,137.2
USC00352697,OR,ESTACADA 24 SE,45.0767,-121.9714,670.6
USC00352706,OR,EUGENE,44.05,-123.0833,118.9
USC00352728,OR,EULA,43.8333,-122.6167,267.9
USC00352775,OR,FAIRVIEW 4 NE,43.2589,-124.0233,59.4
USC00352793,OR,FALL RIVER HATCHERY,43.7667,-121.6333,1311.9
USC00352800,OR,FALLS CITY 2 SSW,44.8358,-123.4525,210.3
USC00352805,OR,FALLS CITY #2,44.8578,-123.4308,128
USC00352855,OR,FERGUSON RANCH,45.95,-118.7833,320
USC00352867,OR,FERN RIDGE-VENETA,44.0494,-123.3703,147.8
USC00352876,OR,FIELDS,42.2642,-118.6758,1288.4
USC00352882,OR,FIFE,43.7167,-119.95,1028.7
USC00352900,OR,FIR GLEN,43.0833,-123.65,701
USC00352928,OR,FISH LAKE,42.3833,-122.35,1414.9
USC00352972,OR,FLORENCE,43.9703,-124.1153,3.7
USC00352973,OR,FLORENCE #2,44.0039,-124.0947,22.9
USC00352974,OR,FLOURNOY VALLEY,43.1914,-123.5545,213.4
USC00352988,OR,FOOTHILLS ORCHARD,42.2667,-122.8667,460.2
USC00352997,OR,FOREST GROVE,45.5247,-123.1025,54.9
USC00353014,OR,FT CLATSOP NATL MEM,46.1358,-123.8783,12.8
USC00353020,OR,FORT KLAMATH,42.6667,-121.8333,1280.2
USC00353022,OR,FT KLAMATH 7 SW,42.6167,-122.0833,1268.9
USC00353029,OR,FT ROCK,43.3572,-121.0517,1318.6
USC00353038,OR,FOSSIL,44.9983,-120.2175,807.7
