station,date,AWND,PRCP,TMAX,TMIN,STATION_NAME,COUNTY,LAT_DEC,LON_DEC,EL_AP_M
USW00053859,5/30/2013,4.2,0,30,19.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,5/31/2013,4.6,19.3,27.8,18.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/1/2013,5.5,3,26.7,20,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/2/2013,4.2,0,24.4,16.7,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/3/2013,2.6,0,19.4,11.7,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/4/2013,2.9,0,23.3,8.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/6/2013,2.8,29.7,20.6,16.1,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/7/2013,3,0,23.3,13.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/8/2013,1.5,0,22.8,12.2,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/10/2013,3.3,11.9,25.6,18.3,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/11/2013,3,0.5,28.9,16.7,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/12/2013,3.4,0,31.7,21.7,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/13/2013,4.8,39.6,27.8,17.8,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/14/2013,3,0,25.6,14.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/15/2013,2.4,0,27.2,13.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/16/2013,3.4,1.3,25,18.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/17/2013,1.4,0,29.4,18.3,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/18/2013,2.9,30.5,28.3,17.2,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/19/2013,2.8,0,25,13.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/20/2013,1.6,0,28.3,14.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/21/2013,1.7,0,29.4,16.7,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/22/2013,2.4,0,30.6,19.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/23/2013,2.7,6.6,30.6,18.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/24/2013,2.9,0.3,28.9,18.3,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/25/2013,3.6,0,32.2,20,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/26/2013,3.1,13.7,28.9,20,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/27/2013,2.9,0.5,30,20,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/28/2013,3.5,3.3,29.4,17.8,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/29/2013,2,1.5,24.4,16.7,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,6/30/2013,2.8,2,27.2,17.8,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/1/2013,3.5,2.5,25,17.8,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/2/2013,2.6,0.8,27.2,18.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/3/2013,2.7,15.5,26.7,19.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/4/2013,2.2,32.3,21.7,20,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/5/2013,2.6,2,25,18.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/6/2013,2.9,35.3,25.6,19.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/7/2013,1.8,0.3,27.2,17.8,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/8/2013,3,0,29.4,19.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/9/2013,3.8,8.4,31.7,23.3,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/10/2013,3.1,6.9,31.1,19.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/11/2013,2.7,0,26.7,17.8,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/12/2013,3.3,0,26.1,15,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/13/2013,3,0,28.3,17.2,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/14/2013,2.7,0,30.6,20,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/15/2013,1.7,0,32.2,22.8,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/16/2013,0.7,0,32.2,21.7,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/17/2013,2.2,0,32.8,22.2,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/18/2013,1.1,0,33.3,22.8,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/19/2013,3,8.9,31.7,22.8,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/20/2013,3.2,14,29.4,20.6,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/21/2013,1,0,28.3,20.6,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/22/2013,1.2,32.8,25,20.6,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/23/2013,2.9,0.3,30,18.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/24/2013,4.2,0,24.4,15.6,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/25/2013,2.4,0,25,12.2,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/26/2013,1.9,0,26.1,13.3,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/27/2013,3.1,12.7,24.4,16.1,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/28/2013,3,0,21.7,12.8,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/29/2013,2,0,24.4,12.2,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/30/2013,1.3,0,25,13.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,7/31/2013,2.6,0,22.8,18.3,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/1/2013,2.6,5.3,27.2,17.8,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/2/2013,2.2,0,27.8,14.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/3/2013,2.7,4.1,27.2,19.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/4/2013,3.3,0,24.4,15,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/5/2013,1.7,0.3,25,13.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/6/2013,3.1,0,26.7,17.8,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/7/2013,2.2,0,28.3,20.6,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/8/2013,1.5,22.9,27.8,21.1,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/9/2013,1.4,0.8,27.2,20.6,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/11/2013,1.8,0,28.9,18.3,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/12/2013,1.8,2.8,28.9,17.8,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/13/2013,3.9,0,25,14.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/14/2013,2.6,0,20.6,11.1,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/15/2013,1.7,0,22.8,9.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/16/2013,2.3,0,25,13.3,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/17/2013,3,0,27.2,13.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/18/2013,2.1,0,27.2,15,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/19/2013,1.1,0,28.3,16.1,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/20/2013,1.7,0,28.3,17.2,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/22/2013,2.3,3,29.4,19.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/23/2013,2.8,0.3,29.4,18.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/24/2013,2.6,0,28.3,14.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/25/2013,1.6,0,29.4,17.8,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/26/2013,2.5,0,31.1,17.2,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/27/2013,2.6,0,31.1,20,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/28/2013,4,0,32.8,23.3,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/29/2013,1.4,0,28.3,20.6,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/30/2013,1.5,0,31.1,18.3,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,8/31/2013,2.1,4.3,30.6,21.1,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/1/2013,2.1,0,28.9,19.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/2/2013,2.9,0,28.9,18.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/3/2013,2.6,0,23.9,13.3,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/4/2013,0.9,0,27.2,12.2,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/5/2013,2.3,0,29.4,15,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/6/2013,2,0,26.1,11.1,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/8/2013,2.4,0,31.7,19.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/9/2013,3.7,0,32.2,19.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/10/2013,3.1,0,33.9,22.2,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/12/2013,3,24.6,26.1,17.2,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/13/2013,4.5,0,17.8,9.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/14/2013,1.3,0,20.6,6.1,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/15/2013,2.6,0.3,24.4,9.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/16/2013,2.9,0.8,21.1,12.8,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/17/2013,3.2,0,23.9,9.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/18/2013,2.2,0,26.7,13.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/19/2013,2.4,8.4,26.1,17.8,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/20/2013,3.8,49.3,29.4,18.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/21/2013,3.6,12.7,22.8,12.8,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/22/2013,2.8,0,19.4,9.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/23/2013,2.8,0,20,7.2,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/24/2013,2.5,0,22.2,7.2,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/25/2013,2.4,0,21.7,10.6,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/26/2013,2.2,0,26.1,8.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/27/2013,1.7,0,26.1,9.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/28/2013,2.4,0,25.6,10,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/29/2013,3.1,1.8,20.6,13.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,9/30/2013,2.1,0.3,21.1,15.6,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/1/2013,2.6,0.3,24.4,13.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/2/2013,0.9,0.3,26.1,15.6,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/3/2013,2.2,39.6,23.9,18.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/4/2013,2.4,1,26.7,17.2,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/5/2013,3.8,6.4,26.1,18.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/6/2013,4.2,51.6,22.8,11.7,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/8/2013,2.2,0.3,19.4,5,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/9/2013,2.6,0,22.2,7.2,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/12/2013,1.4,0,24.4,10,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/14/2013,2.9,0,21.7,7.2,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/15/2013,3.1,0.3,22.8,9.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/16/2013,2.8,3.6,19.4,8.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/17/2013,1.7,2.3,12.2,4.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/18/2013,3,0,17.8,3.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/19/2013,2.8,3.6,10.6,3.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/20/2013,4.4,0,15.6,2.2,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/21/2013,4.6,1,17.8,5,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/22/2013,1.9,0.8,10.6,1.1,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/23/2013,3.5,4.3,7.8,1.7,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/25/2013,2.6,0,8.9,-1.6,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/26/2013,3.8,0,10,-2.1,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/27/2013,0.7,0,12.8,0.6,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/28/2013,1.7,0,16.7,-0.5,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/29/2013,2.4,0.3,13.3,2.2,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/30/2013,2.6,2.3,17.2,10.6,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,10/31/2013,6.4,25.7,18.3,13.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/1/2013,4.7,0.3,16.1,9.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/3/2013,1.6,0,12.2,5,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/4/2013,3.2,0,13.3,3.3,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/5/2013,2.6,0.5,15.6,9.4,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/6/2013,4.7,10.7,17.8,7.2,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/7/2013,4.2,1.8,8.9,3.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/8/2013,2.3,0,8.9,-1.6,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/9/2013,6.1,0,15.6,2.8,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/10/2013,3.3,0,10,0,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/11/2013,3.6,3.3,10.6,-0.5,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/12/2013,4.6,1,1.1,-3.8,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/13/2013,2.6,0,3.9,-7.1,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/14/2013,4.3,0,11.1,-3.8,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/15/2013,3.8,0,10.6,2.2,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/16/2013,4.9,0,15.6,7.2,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/17/2013,7.1,19.8,17.8,10.6,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/18/2013,4.8,0,10.6,1.7,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/19/2013,2.1,0,5.6,-1,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/20/2013,3.1,0,9.4,-2.1,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/21/2013,3.1,1.3,13.3,5,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/22/2013,3.8,4.8,11.7,2.2,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/24/2013,1.7,0,-3.2,-9.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/25/2013,3.4,0.3,2.8,-8.2,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/26/2013,2,0.5,1.7,-0.5,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/28/2013,3,0,1.1,-7.7,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/29/2013,1.7,0,3.3,-7.7,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,11/30/2013,3,0,9.4,-2.7,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,12/1/2013,2.5,0,10,0,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,12/2/2013,2.2,1,9.4,-0.5,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,12/3/2013,2.4,0,10.6,1.1,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,12/4/2013,4,0.5,16.1,7.8,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,12/5/2013,4.3,3,17.2,-0.5,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,12/6/2013,3.9,11.7,-0.5,-3.2,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,12/7/2013,2.6,0,-3.2,-8.8,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,12/9/2013,3.9,0.3,0,-4.9,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
USW00053859,12/10/2013,4.3,3.8,-2.1,-7.1,MIAMISBURG DAYTON GENERAL AP SOUTH,MONTGOMERY,39.58333,-84.21667,292.9
