time,y,x,lat,long,date,cloudhigh,cloudlow,cloudmid,ozone,pressure,surftemp,temperature,id
62,20,16,26.2173913,-76.23478261,2/1/2000,2.5,29.5,8,284,1000,294.6,293.6,16-20
62,20,17,26.2173913,-73.73043478,2/1/2000,2.5,28.5,7,284,1000,294.1,294.1,17-20
62,20,18,26.2173913,-71.22608696,2/1/2000,2.5,25,6,290,1000,294.1,293.2,18-20
62,20,19,26.2173913,-68.72173913,2/1/2000,4,29,7,288,1000,294.6,293.2,19-20
62,20,20,26.2173913,-66.2173913,2/1/2000,6,29,8.5,288,1000,294.6,293.6,20-20
62,20,21,26.2173913,-63.71304348,2/1/2000,7,30.5,10,290,1000,294.6,293.2,21-20
62,20,22,26.2173913,-61.20869565,2/1/2000,7.5,32,8.5,292,1000,294.1,292.7,22-20
62,20,23,26.2173913,-58.70434783,2/1/2000,7.5,32,8.5,292,1000,294.1,292.7,23-20
62,20,24,26.2173913,-56.2,2/1/2000,6,31,9,294,1000,294.1,292.2,24-20
62,21,1,28.71304348,-113.8,2/1/2000,5,19.5,13.5,302,990,291.2,293.2,21-Jan
62,21,2,28.71304348,-111.2956522,2/1/2000,4.5,15.5,12.5,302,985,293.2,294.6,21-Feb
62,21,3,28.71304348,-108.7913043,2/1/2000,4.5,15.5,12.5,302,985,293.2,294.6,21-Mar
62,21,4,28.71304348,-106.2869565,2/1/2000,6.5,8.5,12.5,264,925,291.2,286.8,21-Apr
62,21,5,28.71304348,-103.7826087,2/1/2000,7.5,11,19.5,300,965,291.2,297.8,21-May
62,21,6,28.71304348,-101.2782609,2/1/2000,6,21,18.5,288,970,292.7,294.6,21-Jun
62,21,7,28.71304348,-98.77391304,2/1/2000,6.5,27,18.5,290,995,292.2,295,21-Jul
62,21,8,28.71304348,-96.26956522,2/1/2000,5.5,24,17,290,1000,291.2,293.2,21-Aug
62,21,9,28.71304348,-93.76521739,2/1/2000,4.5,24,12.5,292,1000,291.7,292.7,21-Sep
62,21,10,28.71304348,-91.26086957,2/1/2000,4.5,21.5,11.5,292,1000,291.7,292.2,21-Oct
62,21,11,28.71304348,-88.75652174,2/1/2000,4.5,21.5,11.5,292,1000,291.7,292.2,21-Nov
62,21,12,28.71304348,-86.25217391,2/1/2000,3.5,23.5,11,292,1000,292.7,292.2,21-Dec
62,21,13,28.71304348,-83.74782609,2/1/2000,5,23,10,292,1000,291.2,292.2,13-21
62,21,14,28.71304348,-81.24347826,2/1/2000,5,21,11,290,1000,291.2,292.7,14-21
62,21,15,28.71304348,-78.73913043,2/1/2000,5,32.5,13,290,1000,294.1,292.7,15-21
62,21,16,28.71304348,-76.23478261,2/1/2000,4.5,31,13.5,288,1000,293.6,293.2,16-21
62,21,17,28.71304348,-73.73043478,2/1/2000,5.5,31,10.5,298,1000,292.7,291.7,17-21
62,21,18,28.71304348,-71.22608696,2/1/2000,7.5,32.5,11,298,1000,292.7,291.2,18-21
62,21,19,28.71304348,-68.72173913,2/1/2000,7.5,32.5,11,298,1000,292.7,291.2,19-21
62,21,20,28.71304348,-66.2173913,2/1/2000,8.5,36.5,11,298,1000,293.2,292.2,20-21
62,21,21,28.71304348,-63.71304348,2/1/2000,8.5,34,11,302,1000,293.2,291.7,21-21
62,21,22,28.71304348,-61.20869565,2/1/2000,11.5,35,11,300,1000,293.2,291.2,22-21
62,21,23,28.71304348,-58.70434783,2/1/2000,13,35.5,12.5,298,1000,293.2,291.2,23-21
62,21,24,28.71304348,-56.2,2/1/2000,13,35,11,298,1000,292.7,291.2,24-21
62,22,1,31.20869565,-113.8,2/1/2000,11,20.5,16.5,316,990,290.7,289.8,22-Jan
62,22,2,31.20869565,-111.2956522,2/1/2000,11,20.5,16.5,316,990,290.7,289.8,22-Feb
62,22,3,31.20869565,-108.7913043,2/1/2000,9,12.5,19,314,955,288.3,290.7,22-Mar
62,22,4,31.20869565,-106.2869565,2/1/2000,7,12.5,19.5,316,940,286.8,293.2,22-Apr
62,22,5,31.20869565,-103.7826087,2/1/2000,8.5,16,21.5,308,930,288.8,296.5,22-May
62,22,6,31.20869565,-101.2782609,2/1/2000,7,24,19.5,306,940,289.3,295.5,22-Jun
62,22,7,31.20869565,-98.77391304,2/1/2000,7.5,24.5,18.5,300,975,288.8,292.2,22-Jul
62,22,8,31.20869565,-96.26956522,2/1/2000,6.5,26.5,19,302,1000,287.8,292.2,22-Aug
62,22,9,31.20869565,-93.76521739,2/1/2000,6.5,26.5,19,302,1000,287.8,292.2,22-Sep
62,22,10,31.20869565,-91.26086957,2/1/2000,7,26.5,21.5,296,1000,287.8,291.2,22-Oct
62,22,11,31.20869565,-88.75652174,2/1/2000,7,25,20,300,1000,286.8,291.2,22-Nov
62,22,12,31.20869565,-86.25217391,2/1/2000,6.5,21.5,19,304,1000,286.3,290.7,22-Dec
62,22,13,31.20869565,-83.74782609,2/1/2000,6,20.5,16.5,304,1000,285.8,290.7,13-22
62,22,14,31.20869565,-81.24347826,2/1/2000,6,29.5,12,304,1000,291.2,290.2,14-22
62,22,15,31.20869565,-78.73913043,2/1/2000,7,39,11,308,1000,293.6,290.2,15-22
62,22,16,31.20869565,-76.23478261,2/1/2000,7,39,11,308,1000,293.6,290.2,16-22
62,22,17,31.20869565,-73.73043478,2/1/2000,6.5,37,14,310,1000,292.2,289.8,17-22
62,22,18,31.20869565,-71.22608696,2/1/2000,7.5,35.5,14,312,1000,291.2,289.8,18-22
62,22,19,31.20869565,-68.72173913,2/1/2000,11,34.5,14.5,310,1000,291.2,289.8,19-22
62,22,20,31.20869565,-66.2173913,2/1/2000,12,38,13,312,1000,291.7,289.8,20-22
62,22,21,31.20869565,-63.71304348,2/1/2000,12.5,37,15.5,306,1000,292.2,289.8,21-22
62,22,22,31.20869565,-61.20869565,2/1/2000,14.5,36.5,15.5,306,1000,292.2,289.8,22-22
62,22,23,31.20869565,-58.70434783,2/1/2000,14.5,36.5,15.5,306,1000,292.2,289.8,23-22
62,22,24,31.20869565,-56.2,2/1/2000,18,38,15,306,1000,291.7,289.8,24-22
62,23,1,33.70434783,-113.8,2/1/2000,16.5,16,21.5,334,975,287.3,285.2,23-Jan
62,23,2,33.70434783,-111.2956522,2/1/2000,16.5,16,21.5,334,975,287.3,285.2,23-Feb
62,23,3,33.70434783,-108.7913043,2/1/2000,15,11.5,20.5,310,820,282.7,277.3,23-Mar
62,23,4,33.70434783,-106.2869565,2/1/2000,12.5,9.5,19.5,310,815,281.1,276.1,23-Apr
62,23,5,33.70434783,-103.7826087,2/1/2000,11,12,24,312,985,284.7,290.2,23-May
62,23,6,33.70434783,-101.2782609,2/1/2000,8,24,24.5,318,955,286.3,290.2,23-Jun
62,23,7,33.70434783,-98.77391304,2/1/2000,6.5,25,23,314,995,285.8,288.8,23-Jul
62,23,8,33.70434783,-96.26956522,2/1/2000,6.5,25,23,314,995,285.8,288.8,23-Aug
62,23,9,33.70434783,-93.76521739,2/1/2000,7.5,26.5,22.5,312,995,284.7,288.3,23-Sep
62,23,10,33.70434783,-91.26086957,2/1/2000,7.5,25,23,310,1000,284.2,288.3,23-Oct
62,23,11,33.70434783,-88.75652174,2/1/2000,6.5,24.5,24.5,312,1000,284.2,287.8,23-Nov
62,23,12,33.70434783,-86.25217391,2/1/2000,7.5,19,23.5,312,995,283.2,287.8,23-Dec
62,23,13,33.70434783,-83.74782609,2/1/2000,6.5,20.5,19.5,318,1000,283.2,288.3,13-23
62,23,14,33.70434783,-81.24347826,2/1/2000,6.5,20.5,19.5,318,1000,283.2,288.3,14-23
62,23,15,33.70434783,-78.73913043,2/1/2000,7.5,25,15,326,1000,284.2,287.8,15-23
62,23,16,33.70434783,-76.23478261,2/1/2000,7.5,41.5,10,328,1000,291.7,288.8,16-23
62,23,17,33.70434783,-73.73043478,2/1/2000,8.5,46.5,14,324,1000,291.7,288.3,17-23
62,23,18,33.70434783,-71.22608696,2/1/2000,8.5,41,19.5,326,1000,290.2,287.8,18-23
62,23,19,33.70434783,-68.72173913,2/1/2000,12,38,21,322,1000,290.2,288.8,19-23
62,23,20,33.70434783,-66.2173913,2/1/2000,12,38,21,322,1000,290.2,288.8,20-23
62,23,21,33.70434783,-63.71304348,2/1/2000,13.5,39.5,17,320,1000,290.2,288.8,21-23
62,23,22,33.70434783,-61.20869565,2/1/2000,15,38.5,18,316,1000,290.7,288.3,22-23
62,23,23,33.70434783,-58.70434783,2/1/2000,14.5,36.5,23,316,1000,291.2,288.3,23-23
62,23,24,33.70434783,-56.2,2/1/2000,21.5,32,22.5,316,1000,290.7,288.3,24-23
62,24,1,36.2,-113.8,2/1/2000,18,17,27,366,950,278.9,279.5,24-Jan
62,24,2,36.2,-111.2956522,2/1/2000,20.5,10,24.5,314,820,281.1,275,24-Feb
62,24,3,36.2,-108.7913043,2/1/2000,20.5,10,24.5,314,820,281.1,275,24-Mar
62,24,4,36.2,-106.2869565,2/1/2000,18,8,24.5,312,815,275,273.8,24-Apr
62,24,5,36.2,-103.7826087,2/1/2000,14.5,13,21.5,310,810,278.9,272.7,24-May
62,24,6,36.2,-101.2782609,2/1/2000,12.5,17,33.5,328,945,282.2,287.3,24-Jun
62,24,7,36.2,-98.77391304,2/1/2000,9,20,31,328,975,281.6,285.8,24-Jul
62,24,8,36.2,-96.26956522,2/1/2000,9,20,31,328,975,281.6,285.8,24-Aug
62,24,9,36.2,-93.76521739,2/1/2000,9,22,32.5,330,980,282.2,285.2,24-Sep
62,24,10,36.2,-91.26086957,2/1/2000,12.5,17,32.5,322,990,281.1,286.3,24-Oct
62,24,11,36.2,-88.75652174,2/1/2000,11.5,19.5,33.5,328,1000,281.1,285.2,24-Nov
62,24,12,36.2,-86.25217391,2/1/2000,10.5,19.5,34,330,995,280.5,284.7,24-Dec
62,24,13,36.2,-83.74782609,2/1/2000,10.5,18.5,33,332,965,279.5,282.7,13-24
62,24,14,36.2,-81.24347826,2/1/2000,10.5,18.5,33,332,965,279.5,282.7,14-24
62,24,15,36.2,-78.73913043,2/1/2000,10.5,21,23.5,334,995,280,285.2,15-24
62,24,16,36.2,-76.23478261,2/1/2000,8.5,30.5,18,336,1000,283.7,284.7,16-24
62,24,17,36.2,-73.73043478,2/1/2000,7,54.5,19,340,1000,291.7,285.2,17-24
62,24,18,36.2,-71.22608696,2/1/2000,9,48,25,338,1000,290.2,285.8,18-24
62,24,19,36.2,-68.72173913,2/1/2000,9,48,25,338,1000,290.2,285.8,19-24
62,24,20,36.2,-66.2173913,2/1/2000,11.5,50.5,23.5,330,1000,289.8,286.3,20-24
62,24,21,36.2,-63.71304348,2/1/2000,14,46,22,324,1000,289.8,287.8,21-24
62,24,22,36.2,-61.20869565,2/1/2000,16,45.5,18.5,328,1000,289.3,287.3,22-24
62,24,23,36.2,-58.70434783,2/1/2000,17,42,21,328,1000,289.8,287.3,23-24
62,24,24,36.2,-56.2,2/1/2000,17,42,21,328,1000,289.8,287.3,24-24
63,1,1,-21.2,-113.8,3/1/2000,0.5,26.5,3,256,1000,297.8,298.3,1-Jan
63,1,2,-21.2,-111.2956522,3/1/2000,1,30,4.5,258,1000,297.4,297.8,1-Feb
63,1,3,-21.2,-108.7913043,3/1/2000,1.5,32.5,5.5,258,1000,297.4,297.4,1-Mar
63,1,4,-21.2,-106.2869565,3/1/2000,1.5,37,7,258,1000,296.9,296.9,1-Apr
63,1,5,-21.2,-103.7826087,3/1/2000,1,39.5,8.5,258,1000,296,296.9,1-May
63,1,6,-21.2,-101.2782609,3/1/2000,0.5,43.5,9,258,1000,296,296.5,1-Jun
63,1,7,-21.2,-98.77391304,3/1/2000,0.5,42,12,260,1000,295.5,296.5,1-Jul
63,1,8,-21.2,-96.26956522,3/1/2000,0,41.5,14,258,1000,295.5,296.5,1-Aug
63,1,9,-21.2,-93.76521739,3/1/2000,0,38.5,17.5,258,1000,295,296.5,1-Sep
63,1,10,-21.2,-91.26086957,3/1/2000,0,37,21,258,1000,294.6,296,1-Oct
63,1,11,-21.2,-88.75652174,3/1/2000,0,37,21,258,1000,294.6,296,1-Nov
63,1,12,-21.2,-86.25217391,3/1/2000,0.5,36,30,258,1000,293.2,296,1-Dec
63,1,13,-21.2,-83.74782609,3/1/2000,0.5,30,40.5,260,1000,292.7,295.5,13-1
63,1,14,-21.2,-81.24347826,3/1/2000,0,23.5,52,260,1000,292.2,295,14-1
63,1,15,-21.2,-78.73913043,3/1/2000,0,18,62,262,1000,292.7,296,15-1
63,1,16,-21.2,-76.23478261,3/1/2000,0,17.5,59.5,260,1000,292.7,295.5,16-1
63,1,17,-21.2,-73.73043478,3/1/2000,0,30.5,29.5,260,1000,294.1,296.9,17-1
63,1,18,-21.2,-71.22608696,3/1/2000,0.5,33.5,9,260,1000,295,297.8,18-1
63,1,19,-21.2,-68.72173913,3/1/2000,4,13,14,272,920,296.5,297.8,19-1
63,1,20,-21.2,-66.2173913,3/1/2000,14.5,NA,24.5,250,675,288.8,278.9,20-1
63,1,21,-21.2,-63.71304348,3/1/2000,16.5,12.5,36,252,960,293.6,295.5,21-1
63,1,22,-21.2,-61.20869565,3/1/2000,21.5,17.5,22,252,995,298.3,301,22-1
63,1,23,-21.2,-58.70434783,3/1/2000,27.5,14.5,20,250,990,297.8,300.5,23-1
63,1,24,-21.2,-56.2,3/1/2000,33.5,9.5,25,252,980,295.5,299.6,24-1
63,2,1,-18.70434783,-113.8,3/1/2000,1,33,6.5,258,1000,297.4,297.8,2-Jan
63,2,2,-18.70434783,-111.2956522,3/1/2000,1,33,6.5,258,1000,297.4,297.8,2-Feb
63,2,3,-18.70434783,-108.7913043,3/1/2000,2,37,7.5,258,1000,296.9,297.8,2-Mar
63,2,4,-18.70434783,-106.2869565,3/1/2000,3,39,9,258,1000,296.9,297.4,2-Apr
63,2,5,-18.70434783,-103.7826087,3/1/2000,2,37.5,12.5,258,1000,296,297.8,2-May
63,2,6,-18.70434783,-101.2782609,3/1/2000,1.5,37.5,16.5,258,1000,295.5,297.4,2-Jun
63,2,7,-18.70434783,-98.77391304,3/1/2000,1,37.5,15.5,260,1000,294.6,297.4,2-Jul
63,2,8,-18.70434783,-96.26956522,3/1/2000,0.5,41,15,260,1000,295.5,296.9,2-Aug
63,2,9,-18.70434783,-93.76521739,3/1/2000,0.5,39.5,16,260,1000,294.6,296.9,2-Sep
63,2,10,-18.70434783,-91.26086957,3/1/2000,0.5,39.5,18,260,1000,294.6,296.9,2-Oct
63,2,11,-18.70434783,-88.75652174,3/1/2000,1,41,19.5,260,1000,294.1,296.5,2-Nov
63,2,12,-18.70434783,-86.25217391,3/1/2000,0.5,37,25.5,262,1000,293.6,296,2-Dec
63,2,13,-18.70434783,-83.74782609,3/1/2000,0.5,33,31.5,260,1000,293.6,296.5,13-2
63,2,14,-18.70434783,-81.24347826,3/1/2000,0,28.5,40,260,1000,293.2,296.5,14-2
63,2,15,-18.70434783,-78.73913043,3/1/2000,0.5,33.5,36,260,1000,294.1,296.9,15-2
63,2,16,-18.70434783,-76.23478261,3/1/2000,0.5,42,22.5,258,1000,294.6,297.4,16-2
63,2,17,-18.70434783,-73.73043478,3/1/2000,1.5,40,17.5,256,1000,294.1,298.3,17-2
63,2,18,-18.70434783,-71.22608696,3/1/2000,9,17.5,17.5,256,980,296.5,296.9,18-2
63,2,19,-18.70434783,-68.72173913,3/1/2000,20.5,10,18,244,800,293.6,285.8,19-2
63,2,20,-18.70434783,-66.2173913,3/1/2000,20.5,10,18,244,800,293.6,285.8,20-2
63,2,21,-18.70434783,-63.71304348,3/1/2000,28.5,6,25.5,256,970,290.2,295,21-2
63,2,22,-18.70434783,-61.20869565,3/1/2000,24.5,12,27.5,252,980,294.6,298.7,22-2
63,2,23,-18.70434783,-58.70434783,3/1/2000,29,14.5,26.5,250,985,295.5,298.7,23-2
63,2,24,-18.70434783,-56.2,3/1/2000,36.5,12,26.5,252,990,296,301,24-2
63,3,1,-16.20869565,-113.8,3/1/2000,1.5,33.5,9,258,1000,297.4,298.7,3-Jan
63,3,2,-16.20869565,-111.2956522,3/1/2000,2.5,36.5,9,258,1000,297.4,298.3,3-Feb
63,3,3,-16.20869565,-108.7913043,3/1/2000,3,36.5,9.5,260,1000,296.9,298.3,3-Mar
63,3,4,-16.20869565,-106.2869565,3/1/2000,4.5,39,13,260,1000,296.5,298.3,3-Apr
63,3,5,-16.20869565,-103.7826087,3/1/2000,4,36,17,260,1000,295.5,298.3,3-May
63,3,6,-16.20869565,-101.2782609,3/1/2000,3.5,37,16,262,1000,295,297.8,3-Jun
63,3,7,-16.20869565,-98.77391304,3/1/2000,1.5,42,16.5,262,1000,295.5,297.8,3-Jul
63,3,8,-16.20869565,-96.26956522,3/1/2000,1.5,42,17,260,1000,295.5,297.4,3-Aug
63,3,9,-16.20869565,-93.76521739,3/1/2000,3,38.5,18.5,262,1000,294.6,297.4,3-Sep
63,3,10,-16.20869565,-91.26086957,3/1/2000,2,41.5,17,262,1000,295.5,297.4,3-Oct
63,3,11,-16.20869565,-88.75652174,3/1/2000,2,41.5,17,262,1000,295.5,297.4,3-Nov
63,3,12,-16.20869565,-86.25217391,3/1/2000,2,41.5,18.5,262,1000,295,297.4,3-Dec
63,3,13,-16.20869565,-83.74782609,3/1/2000,0.5,47,18,260,1000,295,297.8,13-3
63,3,14,-16.20869565,-81.24347826,3/1/2000,0.5,51,20,260,1000,295,297.8,14-3
63,3,15,-16.20869565,-78.73913043,3/1/2000,0.5,47.5,18.5,260,1000,295,298.7,15-3
63,3,16,-16.20869565,-76.23478261,3/1/2000,1.5,33,13,258,1000,294.6,298.7,16-3
63,3,17,-16.20869565,-73.73043478,3/1/2000,9,18.5,19,256,995,294.6,298.3,17-3
63,3,18,-16.20869565,-71.22608696,3/1/2000,25.5,8.5,22,252,970,291.2,292.7,18-3
63,3,19,-16.20869565,-68.72173913,3/1/2000,36.5,4.5,25,244,665,281.6,278.4,19-3
63,3,20,-16.20869565,-66.2173913,3/1/2000,33,4.5,28.5,252,990,290.7,300.5,20-3
63,3,21,-16.20869565,-63.71304348,3/1/2000,29.5,8,28.5,250,1000,295,302.8,21-3
63,3,22,-16.20869565,-61.20869565,3/1/2000,34,10.5,23.5,248,1000,295.5,301.4,22-3
63,3,23,-16.20869565,-58.70434783,3/1/2000,41,8.5,25.5,250,990,295.5,301.4,23-3
63,3,24,-16.20869565,-56.2,3/1/2000,40.5,10.5,26,250,1000,297.4,302.8,24-3
63,4,1,-13.71304348,-113.8,3/1/2000,1.5,37.5,8,258,1000,297.8,299.2,4-Jan
63,4,2,-13.71304348,-111.2956522,3/1/2000,3.5,36,10.5,258,1000,297.8,298.7,4-Feb
63,4,3,-13.71304348,-108.7913043,3/1/2000,5,39,11.5,258,1000,297.4,299.2,4-Mar
63,4,4,-13.71304348,-106.2869565,3/1/2000,5.5,40,12,258,1000,297.4,298.7,4-Apr
63,4,5,-13.71304348,-103.7826087,3/1/2000,6,37,15,258,1000,296,299.2,4-May
63,4,6,-13.71304348,-101.2782609,3/1/2000,6.5,39.5,16.5,260,1000,296.5,298.3,4-Jun
63,4,7,-13.71304348,-98.77391304,3/1/2000,5,47.5,14.5,260,1000,296,298.7,4-Jul
63,4,8,-13.71304348,-96.26956522,3/1/2000,2,46,12,260,1000,296.5,298.3,4-Aug
63,4,9,-13.71304348,-93.76521739,3/1/2000,3.5,42.5,13.5,260,1000,295.5,299.2,4-Sep
63,4,10,-13.71304348,-91.26086957,3/1/2000,3.5,39.5,13,260,1000,296,298.7,4-Oct
63,4,11,-13.71304348,-88.75652174,3/1/2000,2.5,47.5,13.5,258,1000,296,299.2,4-Nov
63,4,12,-13.71304348,-86.25217391,3/1/2000,2,52,13.5,258,1000,296,299.2,4-Dec
63,4,13,-13.71304348,-83.74782609,3/1/2000,1,55,11.5,258,1000,296.5,298.7,13-4
63,4,14,-13.71304348,-81.24347826,3/1/2000,1.5,53,11.5,256,1000,297.4,299.6,14-4
63,4,15,-13.71304348,-78.73913043,3/1/2000,3.5,27,13.5,256,1000,296,299.2,15-4
63,4,16,-13.71304348,-76.23478261,3/1/2000,17.5,11,23.5,258,975,295,298.3,16-4
63,4,17,-13.71304348,-73.73043478,3/1/2000,42.5,2,25.5,244,820,281.1,287.3,17-4
63,4,18,-13.71304348,-71.22608696,3/1/2000,47,1.5,20,254,940,281.6,290.7,18-4
63,4,19,-13.71304348,-68.72173913,3/1/2000,35.5,5,26.5,250,995,292.2,301.9,19-4
63,4,20,-13.71304348,-66.2173913,3/1/2000,29.5,9,27.5,250,1000,296,303.2,20-4
63,4,21,-13.71304348,-63.71304348,3/1/2000,34.5,9.5,28,248,990,294.6,300.5,21-4
63,4,22,-13.71304348,-61.20869565,3/1/2000,39,7.5,30,256,990,293.2,300.1,22-4
63,4,23,-13.71304348,-58.70434783,3/1/2000,42.5,8,27,252,975,293.6,297.8,23-4
63,4,24,-13.71304348,-56.2,3/1/2000,36.5,9,28.5,256,965,295,296.9,24-4
63,5,1,-11.2173913,-113.8,3/1/2000,4.5,38.5,11,256,1000,298.3,299.6,5-Jan
63,5,2,-11.2173913,-111.2956522,3/1/2000,8,35,12.5,256,1000,297.8,300.1,5-Feb
63,5,3,-11.2173913,-108.7913043,3/1/2000,12.5,35,12.5,256,1000,296.9,300.1,5-Mar
63,5,4,-11.2173913,-106.2869565,3/1/2000,9.5,37.5,13.5,256,1000,297.4,300.1,5-Apr
63,5,5,-11.2173913,-103.7826087,3/1/2000,9.5,39,14,256,1000,296.9,300.1,5-May
63,5,6,-11.2173913,-101.2782609,3/1/2000,10.5,42,15.5,256,1000,297.4,299.6,5-Jun
63,5,7,-11.2173913,-98.77391304,3/1/2000,10.5,41.5,13.5,256,1000,297.4,300.1,5-Jul
63,5,8,-11.2173913,-96.26956522,3/1/2000,8.5,42.5,13.5,258,1000,296.9,299.6,5-Aug
63,5,9,-11.2173913,-93.76521739,3/1/2000,7,47.5,16.5,256,1000,296.5,300.1,5-Sep
63,5,10,-11.2173913,-91.26086957,3/1/2000,8,43,15.5,256,1000,296.5,299.6,5-Oct
63,5,11,-11.2173913,-88.75652174,3/1/2000,6,40.5,14,256,1000,297.4,300.1,5-Nov
63,5,12,-11.2173913,-86.25217391,3/1/2000,4.5,46,14.5,256,1000,297.4,300.1,5-Dec
63,5,13,-11.2173913,-83.74782609,3/1/2000,4,46,15,254,1000,298.3,300.5,13-5
63,5,14,-11.2173913,-81.24347826,3/1/2000,5,28,14,254,1000,296,300.5,14-5
63,5,15,-11.2173913,-78.73913043,3/1/2000,20.5,12.5,23.5,254,1000,294.6,299.6,15-5
63,5,16,-11.2173913,-76.23478261,3/1/2000,48.5,1.5,25,248,970,285.2,294.1,16-5
63,5,17,-11.2173913,-73.73043478,3/1/2000,40,3,30.5,252,985,289.8,297.8,17-5
63,5,18,-11.2173913,-71.22608696,3/1/2000,35.5,5,27.5,248,970,291.7,296.5,18-5
63,5,19,-11.2173913,-68.72173913,3/1/2000,35,7,27,248,995,294.6,301.4,19-5
63,5,20,-11.2173913,-66.2173913,3/1/2000,37,7.5,28.5,248,995,294.6,301,20-5
63,5,21,-11.2173913,-63.71304348,3/1/2000,39.5,7,31,250,995,294.6,302.3,21-5
63,5,22,-11.2173913,-61.20869565,3/1/2000,40.5,7.5,30.5,254,980,294.1,299.6,22-5
63,5,23,-11.2173913,-58.70434783,3/1/2000,40.5,7.5,30.5,254,980,294.1,299.6,23-5
63,5,24,-11.2173913,-56.2,3/1/2000,40.5,8,30,258,970,294.6,298.3,24-5
63,6,1,-8.72173913,-113.8,3/1/2000,15,32,13,252,1000,297.8,300.1,6-Jan
63,6,2,-8.72173913,-111.2956522,3/1/2000,15.5,34.5,15,252,1000,297.8,300.1,6-Feb
63,6,3,-8.72173913,-108.7913043,3/1/2000,17.5,34,16.5,252,1000,297.4,300.1,6-Mar
63,6,4,-8.72173913,-106.2869565,3/1/2000,18.5,32,17.5,252,1000,298.3,300.1,6-Apr
63,6,5,-8.72173913,-103.7826087,3/1/2000,17.5,30,20,252,1000,297.8,300.5,6-May
63,6,6,-8.72173913,-101.2782609,3/1/2000,17,32.5,21,252,1000,297.4,300.5,6-Jun
63,6,7,-8.72173913,-98.77391304,3/1/2000,16.5,33,22,252,1000,296.5,300.5,6-Jul
63,6,8,-8.72173913,-96.26956522,3/1/2000,18,33.5,22,252,1000,296.5,300.5,6-Aug
63,6,9,-8.72173913,-93.76521739,3/1/2000,18.5,32,25.5,254,1000,296.5,300.5,6-Sep
63,6,10,-8.72173913,-91.26086957,3/1/2000,18.5,35,20.5,252,1000,297.4,301,6-Oct
63,6,11,-8.72173913,-88.75652174,3/1/2000,18.5,35,20.5,252,1000,297.4,301,6-Nov
63,6,12,-8.72173913,-86.25217391,3/1/2000,12.5,35.5,19.5,254,1000,297.8,300.5,6-Dec
63,6,13,-8.72173913,-83.74782609,3/1/2000,7.5,35,19.5,254,1000,297.8,301,13-6
63,6,14,-8.72173913,-81.24347826,3/1/2000,7,28,19,254,1000,296.5,300.5,14-6
63,6,15,-8.72173913,-78.73913043,3/1/2000,12.5,15,24,254,995,294.6,300.1,15-6
63,6,16,-8.72173913,-76.23478261,3/1/2000,42.5,4,30.5,242,975,288.3,296.5,16-6
63,6,17,-8.72173913,-73.73043478,3/1/2000,41,4.5,32,252,995,292.2,300.5,17-6
63,6,18,-8.72173913,-71.22608696,3/1/2000,39,5,31.5,250,1000,294.1,302.3,18-6
63,6,19,-8.72173913,-68.72173913,3/1/2000,43,4,29.5,250,1000,293.6,302.3,19-6
63,6,20,-8.72173913,-66.2173913,3/1/2000,45.5,5,28.5,250,1000,293.6,302.3,20-6
63,6,21,-8.72173913,-63.71304348,3/1/2000,45,5,28.5,252,1000,294.1,301.9,21-6
63,6,22,-8.72173913,-61.20869565,3/1/2000,46,4.5,28.5,252,1000,294.6,302.3,22-6
63,6,23,-8.72173913,-58.70434783,3/1/2000,43,4.5,31.5,252,1000,295,303.2,23-6
63,6,24,-8.72173913,-56.2,3/1/2000,42,5,31,256,990,293.6,300.5,24-6
63,7,1,-6.226086957,-113.8,3/1/2000,16.5,33.5,19.5,250,1000,297.8,300.5,7-Jan
63,7,2,-6.226086957,-111.2956522,3/1/2000,19,30.5,20.5,250,1000,296.9,300.5,7-Feb
63,7,3,-6.226086957,-108.7913043,3/1/2000,21.5,29,20.5,250,1000,297.4,300.5,7-Mar
63,7,4,-6.226086957,-106.2869565,3/1/2000,23.5,27,21.5,250,1000,296.9,301,7-Apr
63,7,5,-6.226086957,-103.7826087,3/1/2000,24.5,24.5,22.5,250,1000,296.5,300.5,7-May
63,7,6,-6.226086957,-101.2782609,3/1/2000,23.5,25.5,21.5,248,1000,296.9,301,7-Jun
63,7,7,-6.226086957,-98.77391304,3/1/2000,22.5,23.5,26,250,1000,296,300.5,7-Jul
63,7,8,-6.226086957,-96.26956522,3/1/2000,20.5,27,28.5,246,1000,296,301,7-Aug
63,7,9,-6.226086957,-93.76521739,3/1/2000,19,24.5,30.5,246,1000,296.9,301,7-Sep
63,7,10,-6.226086957,-91.26086957,3/1/2000,24,22,31.5,248,1000,296.9,301,7-Oct
63,7,11,-6.226086957,-88.75652174,3/1/2000,21.5,26.5,28.5,248,1000,297.8,301,7-Nov
63,7,12,-6.226086957,-86.25217391,3/1/2000,12.5,29.5,23.5,250,1000,297.8,301,7-Dec
63,7,13,-6.226086957,-83.74782609,3/1/2000,9,23.5,24,250,1000,297.4,301,13-7
63,7,14,-6.226086957,-81.24347826,3/1/2000,9,16.5,29,250,995,295.5,300.5,14-7
63,7,15,-6.226086957,-78.73913043,3/1/2000,26,8.5,38,250,955,291.2,292.7,15-7
63,7,16,-6.226086957,-76.23478261,3/1/2000,42.5,2,33,250,990,289.3,300.5,16-7
